signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.35,75,25,0.39896373056994816,-10.103626943005183,77,193,188,6,136,194,0.5878787878787879
0.35,75,20,0.39896373056994816,-10.103626943005183,77,193,188,6,136,194,0.5878787878787879
0.1,80,25,0.39776951672862454,-10.223048327137546,107,269,253,17,60,270,0.8181818181818182
0.1,80,35,0.39776951672862454,-10.223048327137546,107,269,253,17,60,270,0.8181818181818182
0.1,80,30,0.39776951672862454,-10.223048327137546,107,269,253,17,60,270,0.8181818181818182
0.35,80,25,0.3961352657004831,-10.386473429951693,82,207,202,6,122,208,0.6303030303030303
0.35,80,30,0.3961352657004831,-10.386473429951693,82,207,202,6,122,208,0.6303030303030303
0.35,80,35,0.3961352657004831,-10.386473429951693,82,207,202,6,122,208,0.6303030303030303
0.35,80,20,0.3961352657004831,-10.386473429951693,82,207,202,6,122,208,0.6303030303030303
0.4,70,30,0.39215686274509803,-10.784313725490197,60,153,151,3,176,154,0.4666666666666667
0.4,70,35,0.39215686274509803,-10.784313725490197,60,153,151,3,176,154,0.4666666666666667
0.4,70,25,0.39215686274509803,-10.784313725490197,60,153,151,3,176,154,0.4666666666666667
0.4,70,20,0.39215686274509803,-10.784313725490197,60,153,151,3,176,154,0.4666666666666667
0.4,75,20,0.3879781420765027,-11.202185792349727,71,183,181,3,146,184,0.5575757575757576
0.4,75,25,0.3879781420765027,-11.202185792349727,71,183,181,3,146,184,0.5575757575757576
0.4,75,30,0.3879781420765027,-11.202185792349727,71,183,181,3,146,184,0.5575757575757576
0.4,75,35,0.3879781420765027,-11.202185792349727,71,183,181,3,146,184,0.5575757575757576
0.4,80,20,0.3826530612244898,-11.734693877551022,75,196,194,3,133,197,0.5969696969696969
0.4,80,25,0.3826530612244898,-11.734693877551022,75,196,194,3,133,197,0.5969696969696969
0.4,80,30,0.3826530612244898,-11.734693877551022,75,196,194,3,133,197,0.5969696969696969
0.4,80,35,0.3826530612244898,-11.734693877551022,75,196,194,3,133,197,0.5969696969696969
