signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.3,80,30,0.3953488372093023,-10.46511627906977,102,258,259,0,71,259,0.7848484848484848
0.3,80,25,0.3953488372093023,-10.46511627906977,102,258,259,0,71,259,0.7848484848484848
0.3,70,20,0.39303482587064675,-10.696517412935325,79,201,202,0,128,202,0.6121212121212121
0.3,70,35,0.39303482587064675,-10.696517412935325,79,201,202,0,128,202,0.6121212121212121
0.3,70,30,0.39303482587064675,-10.696517412935325,79,201,202,0,128,202,0.6121212121212121
0.3,70,25,0.39303482587064675,-10.696517412935325,79,201,202,0,128,202,0.6121212121212121
0.25,75,20,0.3911290322580645,-10.88709677419355,97,248,249,0,81,249,0.7545454545454545
0.25,75,35,0.3911290322580645,-10.88709677419355,97,248,249,0,81,249,0.7545454545454545
0.25,75,30,0.3911290322580645,-10.88709677419355,97,248,249,0,81,249,0.7545454545454545
0.25,75,25,0.3911290322580645,-10.88709677419355,97,248,249,0,81,249,0.7545454545454545
0.15,75,20,0.3897058823529412,-11.029411764705882,106,272,271,2,57,273,0.8272727272727273
0.2,75,20,0.38783269961977185,-11.216730038022815,102,263,263,1,66,264,0.8
0.15,75,25,0.3874538745387454,-11.25461254612546,105,271,271,1,58,272,0.8242424242424242
0.15,75,30,0.3874538745387454,-11.25461254612546,105,271,271,1,58,272,0.8242424242424242
0.15,75,35,0.3874538745387454,-11.25461254612546,105,271,271,1,58,272,0.8242424242424242
0.1,75,20,0.3862815884476534,-11.371841155234657,107,277,276,2,52,278,0.8424242424242424
0.25,80,35,0.3857677902621723,-11.423220973782772,103,267,268,0,62,268,0.8121212121212121
0.25,80,30,0.3857677902621723,-11.423220973782772,103,267,268,0,62,268,0.8121212121212121
0.25,80,25,0.3857677902621723,-11.423220973782772,103,267,268,0,62,268,0.8121212121212121
0.25,80,20,0.3857677902621723,-11.423220973782772,103,267,268,0,62,268,0.8121212121212121
0.2,75,30,0.38549618320610685,-11.450381679389315,101,262,263,0,67,263,0.796969696969697
0.2,75,25,0.38549618320610685,-11.450381679389315,101,262,263,0,67,263,0.796969696969697
0.2,75,35,0.38549618320610685,-11.450381679389315,101,262,263,0,67,263,0.796969696969697
0.15,80,20,0.3848797250859107,-11.512027491408933,112,291,290,2,38,292,0.8848484848484849
0.1,75,25,0.38405797101449274,-11.594202898550726,106,276,276,1,53,277,0.8393939393939394
0.1,75,30,0.38405797101449274,-11.594202898550726,106,276,276,1,53,277,0.8393939393939394
0.1,75,35,0.38405797101449274,-11.594202898550726,106,276,276,1,53,277,0.8393939393939394
0.2,80,20,0.3829787234042553,-11.702127659574469,108,282,282,1,47,283,0.8575757575757575
0.15,80,30,0.38275862068965516,-11.724137931034484,111,290,290,1,39,291,0.8818181818181818
0.15,80,25,0.38275862068965516,-11.724137931034484,111,290,290,1,39,291,0.8818181818181818
0.15,80,35,0.38275862068965516,-11.724137931034484,111,290,290,1,39,291,0.8818181818181818
0.1,80,20,0.38175675675675674,-11.824324324324326,113,296,295,2,33,297,0.9
0.25,70,25,0.38095238095238093,-11.904761904761907,80,210,211,0,119,211,0.6393939393939394
0.25,70,20,0.38095238095238093,-11.904761904761907,80,210,211,0,119,211,0.6393939393939394
0.25,70,30,0.38095238095238093,-11.904761904761907,80,210,211,0,119,211,0.6393939393939394
0.25,70,35,0.38095238095238093,-11.904761904761907,80,210,211,0,119,211,0.6393939393939394
0.2,80,25,0.3807829181494662,-11.921708185053381,107,281,282,0,48,282,0.8545454545454545
0.2,80,30,0.3807829181494662,-11.921708185053381,107,281,282,0,48,282,0.8545454545454545
0.2,80,35,0.3807829181494662,-11.921708185053381,107,281,282,0,48,282,0.8545454545454545
0.15,70,20,0.3803418803418803,-11.965811965811968,89,234,233,2,95,235,0.7121212121212122
0.1,80,30,0.37966101694915255,-12.033898305084744,112,295,295,1,34,296,0.896969696969697
0.1,80,25,0.37966101694915255,-12.033898305084744,112,295,295,1,34,296,0.896969696969697
0.1,80,35,0.37966101694915255,-12.033898305084744,112,295,295,1,34,296,0.896969696969697
0.2,70,20,0.37777777777777777,-12.222222222222223,85,225,225,1,104,226,0.6848484848484848
0.15,70,25,0.3776824034334764,-12.231759656652358,88,233,233,1,96,234,0.7090909090909091
0.15,70,30,0.3776824034334764,-12.231759656652358,88,233,233,1,96,234,0.7090909090909091
0.15,70,35,0.3776824034334764,-12.231759656652358,88,233,233,1,96,234,0.7090909090909091
0.1,70,20,0.37656903765690375,-12.343096234309625,90,239,238,2,90,240,0.7272727272727273
0.2,70,25,0.375,-12.5,84,224,225,0,105,225,0.6818181818181818
0.2,70,30,0.375,-12.5,84,224,225,0,105,225,0.6818181818181818
0.2,70,35,0.375,-12.5,84,224,225,0,105,225,0.6818181818181818
0.1,70,35,0.3739495798319328,-12.605042016806722,89,238,238,1,91,239,0.7242424242424242
0.1,70,30,0.3739495798319328,-12.605042016806722,89,238,238,1,91,239,0.7242424242424242
0.1,70,25,0.3739495798319328,-12.605042016806722,89,238,238,1,91,239,0.7242424242424242
