date,state,regime,confidence,prob_sideways,prob_bear,prob_bull
2025-07-18,1,bear,0.9984433011184032,0.0015566980629835,0.9984433011184032,8.185194176334489e-10
2025-07-19,1,bear,0.9999602084719641,3.979099327074998e-05,0.9999602084719641,5.347903471944207e-10
2025-07-20,1,bear,0.9999844374739477,1.5561326196929408e-05,0.9999844374739477,1.1998826456887802e-09
2025-07-21,1,bear,0.9999354718840682,6.452751498746356e-05,0.9999354718840682,6.009003143181267e-10
2025-07-22,1,bear,0.9996822337405533,0.000317765436549467,0.9996822337405533,8.229832941857234e-10
2025-07-23,1,bear,0.9989446012943863,0.0010553962971168581,0.9989446012943863,2.408445862865922e-09
2025-07-24,1,bear,0.9985916123296678,0.0014083871029427239,0.9985916123296678,5.673813136733374e-10
2025-07-25,1,bear,0.9978383416970754,0.0021616557242782265,0.9978383416970754,2.578698577056882e-09
2025-07-26,1,bear,0.9983516081154409,0.0016483916114555083,0.9983516081154409,2.7320813168238494e-10
2025-07-27,1,bear,0.9990300351487024,0.0009699647040618916,0.9990300351487024,1.4732295444027642e-10
2025-07-28,1,bear,0.9994129341475881,0.0005870657613600543,0.9994129341475881,9.096244297062321e-11
2025-07-29,1,bear,0.9995448336180951,0.0004551662910537862,0.9995448336180951,9.090927551213665e-11
2025-07-30,1,bear,0.9997452901819686,0.0002547097558093794,0.9997452901819686,6.224440969385651e-11
2025-07-31,1,bear,0.9999776159508719,2.2384038722110894e-05,0.9999776159508719,1.0471279765876965e-11
2025-08-01,1,bear,0.9999835166355487,1.6483327166177384e-05,0.9999835166355487,3.734139620837555e-11
2025-08-02,1,bear,0.9999092868466924,9.071313772906434e-05,0.9999092868466924,1.567499673559862e-11
2025-08-03,1,bear,0.998144478716107,0.0018555208377661475,0.998144478716107,4.461177325362015e-10
2025-08-04,1,bear,0.999340215835535,0.0006597841126816995,0.999340215835535,5.1816898697604716e-11
2025-08-05,1,bear,0.999932151655784,6.784833225717341e-05,0.999932151655784,1.2039843429009881e-11
2025-08-06,1,bear,0.9999917015003205,8.298494480424542e-06,0.9999917015003205,5.305235948945431e-12
2025-08-07,1,bear,0.9999948053490105,5.194647021513753e-06,0.9999948053490105,3.93479970038659e-12
