date,state,regime,confidence,prob_sideways,prob_bull,prob_high-volatility,prob_low-volatility
2025-03-31,0,sideways,0.9999559510224384,2.7856440000113695e-25,4.4047796819184745e-05,0.0,1.180814645958984e-09
2025-04-01,0,sideways,0.9999278957689776,3.045772587028057e-24,7.210382470138625e-05,0.0,4.063451303666067e-10
2025-04-02,0,sideways,0.9997571497529246,7.055614716752523e-25,0.00024285024712159898,0.0,2.9036780062130165e-19
2025-04-03,0,sideways,1.0,2.341914665776113e-15,2.8924195155909747e-18,9.578609251496753e-134,4.929865637293328e-143
2025-04-04,3,sideways,0.9998002670965501,0.9998002670965501,2.4084464125743177e-12,3.999570754735633e-238,1.54227199279401e-104
2025-04-05,3,sideways,0.9999997883869807,0.9999997883869807,1.0899537999983818e-15,2.2481515112267154e-216,2.8494016802864927e-110
2025-04-06,3,sideways,0.9999999998005933,0.9999999998005933,7.051496363396289e-17,8.353271909759125e-207,4.105891046116546e-122
2025-04-07,3,sideways,1.0,1.0,1.1336290354293873e-16,1.6041306027226615e-199,6.038060468513123e-128
2025-04-08,3,sideways,1.0,1.0,8.749952530991015e-52,0.0,0.0
2025-04-09,3,sideways,1.0,1.0,0.0,8.135861086908047e-220,0.0
2025-04-10,2,high-volatility,1.0,0.0,0.0,1.0,0.0
2025-04-11,2,high-volatility,1.0,0.0,0.0,1.0,0.0
2025-04-12,2,high-volatility,1.0,0.0,0.0,1.0,0.0
2025-04-13,2,high-volatility,1.0,0.0,0.0,1.0,0.0
2025-04-14,2,high-volatility,1.0,0.0,0.0,1.0,0.0
2025-04-15,2,high-volatility,1.0,0.0,5.645405229236072e-299,1.0,0.0
2025-04-16,2,high-volatility,1.0,0.0,6.442117060069594e-262,1.0,0.0
2025-04-17,2,high-volatility,1.0,0.0,2.2803395111820015e-227,1.0,0.0
2025-04-18,2,high-volatility,1.0,0.0,5.865429792607611e-194,1.0,0.0
2025-04-19,2,high-volatility,1.0,0.0,2.610704981605391e-160,1.0,0.0
2025-04-20,2,high-volatility,1.0,0.0,1.444043057165102e-127,1.0,0.0
2025-04-21,2,high-volatility,1.0,0.0,2.013257065178333e-109,1.0,0.0
2025-04-22,2,high-volatility,1.0,0.0,6.064401588120068e-96,1.0,0.0
2025-04-23,2,high-volatility,1.0,0.0,8.527353066181084e-84,1.0,0.0
2025-04-24,2,high-volatility,1.0,0.0,2.0186962809235991e-69,1.0,0.0
2025-04-25,2,high-volatility,1.0,0.0,2.6200270786138922e-58,1.0,0.0
2025-04-26,2,high-volatility,1.0,0.0,8.765571691006438e-47,1.0,7.547768561940316e-265
2025-04-27,2,high-volatility,1.0,0.0,6.871342585330578e-36,1.0,8.596138363449267e-182
2025-04-28,2,high-volatility,1.0,2.058920916866541e-248,4.2602876798877426e-26,1.0,3.956470210021689e-101
2025-04-29,2,high-volatility,0.9999998782209406,1.629918083932868e-130,7.0033067703465e-18,0.9999998782209406,1.078101928371203e-65
2025-04-30,0,sideways,0.9999997121042684,1.547149848347689e-103,2.8789579507264956e-07,2.184790533429718e-255,1.4025327915178267e-23
2025-05-01,1,bull,0.9953932230596801,4.549432632007084e-115,0.9953932230596801,3.0582306413973727e-306,1.154667662353418e-32
2025-05-02,1,bull,0.9998081275447213,1.3846443717380892e-134,0.9998081275447213,1.4e-322,5.490348003891715e-40
2025-05-03,1,bull,0.9999876921290521,9.297804802444944e-149,0.9999876921290521,0.0,8.752019226388896e-53
2025-05-04,1,bull,0.9999985616374373,1.422239984475892e-158,0.9999985616374373,0.0,8.838600492296028e-72
2025-05-05,1,bull,0.9999995498372859,3.070013239686327e-185,0.9999995498372859,0.0,4.902986167339325e-91
2025-05-06,1,bull,0.9999998640580635,3.125785818461577e-238,0.9999998640580635,0.0,3.9196935834644796e-141
2025-05-07,1,bull,0.9999999991284767,1.0509084674810832e-262,0.9999999991284767,0.0,2.683875315213421e-139
2025-05-08,1,bull,0.999999999137799,1.4136493713399266e-278,0.999999999137799,0.0,1.4775986458825752e-158
2025-05-09,1,bull,0.9999999960521109,4.649863399197145e-284,0.9999999960521109,0.0,1.2820372360341493e-152
2025-05-10,1,bull,0.9999999963126811,8.479082918456226e-284,0.9999999963126811,0.0,2.7582463614002765e-152
2025-05-11,1,bull,0.9999999972055775,5.602671100103158e-284,0.9999999972055775,0.0,9.304615065428877e-179
2025-05-12,1,bull,0.9999999999581632,0.0,0.9999999999581632,0.0,9.644539938948944e-116
2025-05-13,1,bull,0.9999999763088002,2.705443443898398e-289,0.9999999763088002,0.0,4.672955046803938e-80
2025-05-14,1,bull,0.9999992649257338,8.991174936360752e-249,0.9999992649257338,0.0,5.025642633881583e-69
2025-05-15,1,bull,0.9999801796707033,6.24878808348388e-232,0.9999801796707033,0.0,1.6720175509262956e-47
2025-05-16,1,bull,0.9976152643301147,2.5103468176325342e-205,0.9976152643301147,0.0,2.6424080510129695e-30
2025-05-17,1,bull,0.8523132864267449,1.9030655716862263e-180,0.8523132864267449,0.0,5.653365021713828e-15
2025-05-18,0,sideways,0.987091429483331,3.5341355826473727e-168,0.0031847752325693756,0.0,0.009723795284141412
