horizons,n_horizons,threshold,train_n_trades,train_return,train_sharpe,train_max_dd,train_win_rate,train_composite,oos_n_trades,oos_return,oos_sharpe,oos_max_dd,oos_win_rate,oos_profit_factor,oos_expectancy,oos_avg_da,oos_composite_score,signal_dist
"[5, 8, 9]",3,0.7,17,-6.98255271472803,-1.2792083721105068,-9.925221490147356,41.17647058823529,-0.026313878730622506,10,1.6136436767408835,0.9349151051276656,-3.858664382965524,30.0,1.41589621501866,0.17489466692476408,69.23076923076923,0.14840417821944135,"{'BULLISH': np.int64(7), 'BEARISH': np.int64(35), 'NEUTRAL': np.int64(48)}"
"[3, 5, 6, 7]",4,0.1,29,21.261825578509107,3.3260479837065065,-3.2915493142204593,51.724137931034484,0.546750475283164,10,-1.5678297502885519,-1.0135499849686704,-4.335440450323555,50.0,0.7177269336204607,-0.14875715515975318,47.61904761904761,0.10425564666650546,"{'BULLISH': np.int64(23), 'BEARISH': np.int64(45), 'NEUTRAL': np.int64(22)}"
"[3, 5, 6, 7]",4,0.15,29,21.261825578509107,3.3260479837065065,-3.2915493142204593,51.724137931034484,0.546750475283164,10,-1.5678297502885519,-1.0135499849686704,-4.335440450323555,50.0,0.7177269336204607,-0.14875715515975318,47.61904761904761,0.10425564666650546,"{'BULLISH': np.int64(23), 'BEARISH': np.int64(45), 'NEUTRAL': np.int64(22)}"
"[3, 5, 6, 7]",4,0.2,29,21.261825578509107,3.3260479837065065,-3.2915493142204593,51.724137931034484,0.546750475283164,10,-1.5678297502885519,-1.0135499849686704,-4.335440450323555,50.0,0.7177269336204607,-0.14875715515975318,47.61904761904761,0.10425564666650546,"{'BULLISH': np.int64(23), 'BEARISH': np.int64(45), 'NEUTRAL': np.int64(22)}"
"[3, 5, 6, 7]",4,0.25,29,21.261825578509107,3.3260479837065065,-3.2915493142204593,51.724137931034484,0.546750475283164,10,-1.5678297502885519,-1.0135499849686704,-4.335440450323555,50.0,0.7177269336204607,-0.14875715515975318,47.61904761904761,0.10425564666650546,"{'BULLISH': np.int64(23), 'BEARISH': np.int64(45), 'NEUTRAL': np.int64(22)}"
"[3, 5, 6, 7]",4,0.3,29,21.261825578509107,3.3260479837065065,-3.2915493142204593,51.724137931034484,0.546750475283164,10,-1.5678297502885519,-1.0135499849686704,-4.335440450323555,50.0,0.7177269336204607,-0.14875715515975318,47.61904761904761,0.10425564666650546,"{'BULLISH': np.int64(23), 'BEARISH': np.int64(45), 'NEUTRAL': np.int64(22)}"
"[3, 4, 5, 8]",4,0.1,22,-4.910210503872481,-0.7030247268486444,-12.352583337063448,40.909090909090914,0.01607145345574522,11,1.1167091965773812,0.49563452298272,-5.8588941277911175,27.27272727272727,1.1636577838282796,0.13431000871398613,50.0,0.08162675821409572,"{'BULLISH': np.int64(17), 'BEARISH': np.int64(55), 'NEUTRAL': np.int64(18)}"
"[3, 4, 5, 8]",4,0.15,22,-4.910210503872481,-0.7030247268486444,-12.352583337063448,40.909090909090914,0.01607145345574522,11,1.1167091965773812,0.49563452298272,-5.8588941277911175,27.27272727272727,1.1636577838282796,0.13431000871398613,50.0,0.08162675821409572,"{'BULLISH': np.int64(17), 'BEARISH': np.int64(55), 'NEUTRAL': np.int64(18)}"
"[3, 4, 5, 8]",4,0.2,22,-4.910210503872481,-0.7030247268486444,-12.352583337063448,40.909090909090914,0.01607145345574522,11,1.1167091965773812,0.49563452298272,-5.8588941277911175,27.27272727272727,1.1636577838282796,0.13431000871398613,50.0,0.08162675821409572,"{'BULLISH': np.int64(17), 'BEARISH': np.int64(55), 'NEUTRAL': np.int64(18)}"
"[3, 4, 5, 8]",4,0.25,22,-4.910210503872481,-0.7030247268486444,-12.352583337063448,40.909090909090914,0.01607145345574522,11,1.1167091965773812,0.49563452298272,-5.8588941277911175,27.27272727272727,1.1636577838282796,0.13431000871398613,50.0,0.08162675821409572,"{'BULLISH': np.int64(17), 'BEARISH': np.int64(55), 'NEUTRAL': np.int64(18)}"
