signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.15,75,25,0.3804347826086957,-11.956521739130432,105,276,277,0,53,277,0.8393939393939394
0.15,75,20,0.3804347826086957,-11.956521739130432,105,276,277,0,53,277,0.8393939393939394
0.35,80,35,0.3784722222222222,-12.152777777777779,109,288,289,0,41,289,0.8757575757575757
0.35,80,30,0.3784722222222222,-12.152777777777779,109,288,289,0,41,289,0.8757575757575757
0.35,80,25,0.3784722222222222,-12.152777777777779,109,288,289,0,41,289,0.8757575757575757
0.35,80,20,0.3784722222222222,-12.152777777777779,109,288,289,0,41,289,0.8757575757575757
0.2,75,35,0.3781818181818182,-12.181818181818183,104,275,276,0,54,276,0.8363636363636363
0.2,75,30,0.3781818181818182,-12.181818181818183,104,275,276,0,54,276,0.8363636363636363
0.2,75,25,0.3781818181818182,-12.181818181818183,104,275,276,0,54,276,0.8363636363636363
0.2,75,20,0.3781818181818182,-12.181818181818183,104,275,276,0,54,276,0.8363636363636363
0.4,80,20,0.3781818181818182,-12.181818181818183,104,275,276,0,54,276,0.8363636363636363
0.4,80,25,0.3781818181818182,-12.181818181818183,104,275,276,0,54,276,0.8363636363636363
0.4,80,30,0.3781818181818182,-12.181818181818183,104,275,276,0,54,276,0.8363636363636363
0.4,80,35,0.3781818181818182,-12.181818181818183,104,275,276,0,54,276,0.8363636363636363
0.25,80,35,0.37,-13.0,111,300,301,0,29,301,0.9121212121212121
0.25,80,25,0.37,-13.0,111,300,301,0,29,301,0.9121212121212121
0.25,80,30,0.37,-13.0,111,300,301,0,29,301,0.9121212121212121
0.25,80,20,0.37,-13.0,111,300,301,0,29,301,0.9121212121212121
0.3,80,20,0.3691275167785235,-13.087248322147648,110,298,299,0,31,299,0.906060606060606
0.3,80,25,0.3691275167785235,-13.087248322147648,110,298,299,0,31,299,0.906060606060606
0.3,80,30,0.3691275167785235,-13.087248322147648,110,298,299,0,31,299,0.906060606060606
0.3,80,35,0.3691275167785235,-13.087248322147648,110,298,299,0,31,299,0.906060606060606
0.15,80,20,0.3684210526315789,-13.157894736842108,112,304,305,0,25,305,0.9242424242424242
0.1,80,20,0.3684210526315789,-13.157894736842108,112,304,305,0,25,305,0.9242424242424242
0.1,80,25,0.3684210526315789,-13.157894736842108,112,304,305,0,25,305,0.9242424242424242
0.15,80,25,0.3684210526315789,-13.157894736842108,112,304,305,0,25,305,0.9242424242424242
0.1,80,30,0.3684210526315789,-13.157894736842108,112,304,305,0,25,305,0.9242424242424242
0.1,80,35,0.3684210526315789,-13.157894736842108,112,304,305,0,25,305,0.9242424242424242
0.15,80,30,0.3684210526315789,-13.157894736842108,112,304,305,0,25,305,0.9242424242424242
0.15,80,35,0.3684210526315789,-13.157894736842108,112,304,305,0,25,305,0.9242424242424242
0.2,80,35,0.36633663366336633,-13.366336633663368,111,303,304,0,26,304,0.9212121212121213
0.2,80,30,0.36633663366336633,-13.366336633663368,111,303,304,0,26,304,0.9212121212121213
0.2,80,25,0.36633663366336633,-13.366336633663368,111,303,304,0,26,304,0.9212121212121213
0.2,80,20,0.36633663366336633,-13.366336633663368,111,303,304,0,26,304,0.9212121212121213
